filename	off0	off1	code	span	semantic_rel
es-S1130-63432013000100011-1	2774	2799	102581000	secreciones respiratorias	EXACT
es-S1139-76322015000400008-1	476	518	167221003+167318003	Sedimento de orina y urinocultivo normales	COMPOSITE
es-S1135-76062012000300014-1	1595	1656	167571004	sedimento urinario se observó crecimiento de Proteus vulgaris	EXACT
S0004-06142007000100012-1	2934	2971	167221003	sedimentos urinarios sin alteraciones	EXACT
es-S1130-14732006000400007-1	2275	2322	249375007	seno frontal que había perdido la tabla externa	EXACT
es-S1139-76322015000500009-1	831	881	309537005	sensación de adormecimiento de miembros inferiores	EXACT
es-S1137-66272012000100018-1	1405	1433	248223005	sensación de desvanecimiento	EXACT
es-S1132-62552015000100006-1	379	398	84229001	sensación de fatiga	EXACT
es-S1132-62552015000100006-1	524	543	84229001	sensación de fatiga	EXACT
es-S1132-62552015000100006-1	1769	1788	84229001	sensación de fatiga	EXACT
es-S1699-695X2014000300006-1	1336	1364	399153001	sensación de giro de objetos	NARROW
es-S1699-695X2014000300006-1	263	291	399153001	sensación de giro de objetos	NARROW
es-S1139-76322014000400009-1	1210	1236	80313002	sensación de palpitaciones	EXACT
es-S1130-05582015000300007-1	233	290	162311003+1119294003	sensación de pesadez y cefalea fronto-occipital izquierda	COMPOSITE
es-S1131-57682003000300008-1	707	737	8644006	sensación de plenitud gástrica	EXACT
es-S1131-57682003000300008-1	112	181	162059005	"sensación descrita por el paciente: como si se le ""cerrara el píloro"""	EXACT
es-S1137-66272014000100021-1	637	673	60845006	sensación disneica con los esfuerzos	EXACT
es-S1699-695X2016000200010-1	450	490	86260003	sensación opresiva a nivel periorbitario	EXACT
S0004-06142006000600015-1	427	458	73230009	Sensibilidad peneana conservada	NARROW
es-S1139-76322016000400020-1	994	1070	73230009+827065006+NO_CODE+49051001	sensibilidad, el tono, la fuerza y los reflejos osteotendinosos son normales	COMPOSITE
es-S1135-76062016000100006-1	5008	5040	162220005	sentimientos de escasa autovalía	EXACT
es-S1699-695X2014000300011-1	1481	1513	162290004+76849009	sequedad o enrojecimiento ocular	COMPOSITE
es-S1139-76322015000100014-1	3483	3577	444930000+269834002+365595004+365595004	serología a citomegalovirus (CMV), virus de Ebstein-Barr (VEB), herpes e influenza A negativos	COMPOSITE
es-S1139-76322009000700015-1	1035	1087	168274006	serología a Micoplasma pneumoniae IgG e IgM negativa	EXACT
es-S1139-76322009000700015-1	2001	2027	365708008	serología brucela negativa	NARROW
es-S1139-76322009000700015-1	1483	1524	445459004+445459004	serología CMV IgG positiva e IgM negativa	COMPOSITE
S0004-06142006000700012-1	2254	2301	166165005	serología de control volvió a resultar negativa	EXACT
S0004-06142007000300013-1	1112	1167	365590009	serología de enfermedades venéreas que fueron negativas	NARROW
es-S1137-66272011000300023-1	4288	4463	167703002	serología de LCR para Borrelia, Brucella, sífilis, virus de Epstein Barr (VEB), Citomegalovirus (CMV), virus Herpes simple (VHS) y virus Varicela zóster (VVZ) fueron negativos	NARROW
es-S1139-76322013000100009-1	800	858	166165005+169240004	serología de virus hepatotropos y ecocardiografía normales	COMPOSITE
es-S1139-76322015000100014-1	2230	2332	167703002	serología en líquido cefalorraquídeo (LCR) para enterovirus y herpes virus, resultando ambas negativas	NARROW
es-S1139-76322009000700015-1	1402	1440	165996008+406118005+314707006	serología hepatitis A, B y C negativas	COMPOSITE
S0004-06142006000700012-1	1133	1170	365599005	serología hidatídica resultó negativa	NARROW
es-S1699-695X2015000200013-1	1043	1091	310563001	serología para Borrelia burgdorferi fue negativa	EXACT
es-S1130-63432016000100007-1	114	141	445459004	serología para CMV positiva	EXACT
es-S1699-695X2015000100011-1	2011	2127	406108000+365590009+444930000+365595004+165780000+165836006+719034006	serología para VIH, Brucella, Citomegalovirus, Herpes Simple, Sífilis, Toxoplasmosis y Epstein Barr fueron negativas	COMPOSITE
es-S1139-76322009000700015-1	2029	2062	365595004	serología parvovirus B19 negativa	NARROW
es-S1137-66272008000500007-1	468	515	168276008	serología positiva (IgM) para el Parvovirus B19	EXACT
es-S1130-63432015000500008-1	251	273	365595004	serología positiva VJC	NARROW
es-S1130-05582015000100008-1	22	49	713742005	serología reactiva para VIH	EXACT
es-S1139-76322009000700015-1	1442	1481	165836006	serología toxoplasma IgG e IgM negativa	EXACT
es-S1139-76322015000300015-1	1635	1686	365595004	serología vacunal antiparotiditis, que fue positiva	NARROW
es-S1139-76322009000700015-1	1526	1567	445460009+719034006	serología VEB IgG positiva e IgM negativa	COMPOSITE
es-S1139-76322009000400007-1	1572	1627	445460009	serología virus de Epstein Barr (VEB), con IgG positiva	EXACT
es-S1137-66272011000300023-1	4614	4677	406108000	serología Virus Inmunodeficiencia Humano con resultado negativo	EXACT
es-S1699-695X2015000100011-1	2304	2406	167724007	serología y cultivo del líquido cefalorraquídeo (LCR) para Brucella, Lúes y Borrellia fueron negativos	NARROW
es-S1887-85712015000100005-1	2115	2172	406118005+314707006	serologías a virus B y C de la hepatitis fueron negativas	COMPOSITE
es-S1139-76322017000200007-1	1075	1167	365590009+269834002+444930000	serologías de Brucella, virus de Epstein-Barr (VEB) y citomegalovirus (CMV) fueron negativas	COMPOSITE
es-S1130-05582015000100008-1	2148	2218	365599005+406010001+314707006	serologías para Chagas y virus de hepatitis B y C resultaron negativas	COMPOSITE
es-S1130-63432015000200008-1	2130	2193	365590009	serologías para microorganismos atípicos fueron todos negativos	NARROW
es-S1137-66272016000300012-1	1192	1272	165996008+406118005+314707006+406108000+719034006+444930000+166165005	serologías para VHA, VHB, VHC, VIH, VEB, CMV y la autoinmunidad fueron negativas	COMPOSITE
es-S1137-66272013000200022-1	1145	1190	406010001+314707006	Serologías virus de hepatitis B y C negativas	COMPOSITE
es-S1137-66272011000100012-1	479	490	56018004	sibilancias	EXACT
es-S1137-66272014000100021-1	562	573	56018004	sibilancias	EXACT
es-S1139-76322009000200009-1	880	916	9763007	sibilancias espiratorias bilaterales	EXACT
es-S1887-85712011000200007-1	1134	1159	11131000119108	signo de eclipse positivo	NARROW
es-S1130-14732006000300007-1	2398	2424	430886005	signo de la faceta desnuda	NARROW
es-S1130-05582017000100037-1	464	489	373676004	signo de Romberg positivo	EXACT
es-S1139-76322009000200009-1	1319	1347	106062002	signo del diafragma continuo	NARROW
es-S1139-76322015000100013-1	1152	1167	308926009	signos cutáneos	EXACT
es-S1134-80462013000200002-1	987	1014	249585009	"signos de ""vejiga de lucha"""	NARROW
es-S1130-14732005000600008-1	449	468	710864009	signos de disección	EXACT
es-S1130-14732006000300007-1	2179	2209	14648003	signos de liberación piramidal	EXACT
es-S1138-123X2003000200006-1	1523	1554	698194006	signos de reabsorción radicular	EXACT
es-S1138-123X2003000200006-1	1916	1947	698194006	signos de reabsorción radicular	EXACT
es-S1137-66272009000100010-1	805	836	262532009	signos externos de traumatismos	EXACT
es-S1135-76062010000200004-1	595	623	402170008	signos externos de violencia	NARROW
es-S1139-76322015000300015-1	775	817	249428006	signos inflamatorios de conducto de Stenon	NARROW
es-S1139-76322015000100014-1	1888	1914	274829000	signos meníngeos negativos	EXACT
es-S1579-699X2004000400002-1	3750	3766	248242009	signos orgánicos	EXACT
es-S1139-76322015000400016-1	976	1035	16268000	silencio abdominal (ausencia de gas) en hemiabdomen derecho	NARROW
es-S1137-66272009000100013-1	578	627	711376006	silueta cardiovascular dentro de límites normales	NARROW
es-S1130-63432014000100011-1	1548	1565	267022002	síntoma sistémico	EXACT
S0004-06142007000600011-1	227	244	249274008	síntoma urológico	EXACT
es-S1139-76322016000400020-1	756	775	82272006	síntomas catarrales	EXACT
S0004-06142007000500017-1	155	178	11441004	síntomas de prostatismo	EXACT
es-S1139-76322015000300009-1	442	472	84869007	síntomas del aparato locomotor	EXACT
es-S1130-05582017000100037-1	347	365	49233005	síntomas disneicos	EXACT
es-S1130-14732005000600008-1	1560	1615	859422751000119101	síntomas neurológicos en territorio carotídeo izquierdo	EXACT
S0004-06142006000900006-1	960	1013	307541003	síntomas relacionados con el tracto urinario inferior	EXACT
es-S1139-76322013000100010-1	220	243	315642008	sintomatología catarral	EXACT
S0004-06142006000700013-1	146	186	22218007	sintomatología urinaria obstructiva baja	EXACT
es-S1139-76322011000100011-1	527	630	166692000+166688007+166695003+166744008+166701009+166704001+166611006+166780008+167019000	sodio, potasio, cloro, magnesio, calcio (Ca), fósforo (P), bilirrubina, proteínas y gasometría normales	COMPOSITE
es-S1579-699X2004000400002-1	3630	3642	31297008	somatización	EXACT
es-S1137-66272012000100018-1	857	874	73706008	sonidos guturales	NARROW
es-S1139-76322015000300009-1	1036	1062	288545008	sonriendo con las caricias	NARROW
es-S1699-695X2015000100013-1	106	121	59935001	soplo funcional	EXACT
es-S1137-66272011000300023-1	2213	2253	301417007+301416003	sucusión positiva en ambas fosas renales	COMPOSITE
es-S1137-66272012000100011-1	1111	1144	301417007	sucusión renal izquierda positiva	EXACT
es-S1699-695X2014000300006-1	452	467	83547004	sudoración fría	EXACT
es-S1137-66272009000300013-1	653	661	52613005	sudorosa	EXACT
es-S1137-66272009000100010-1	664	679	12262002	sueño irregular	EXACT
S0004-06142006000900009-1	1346	1356	35013009	supuración	EXACT
S0004-06142006000900014-1	1974	2024	3321001	supuración con abcedificación del parénquima renal	NARROW
es-S1130-05582008000500006-1	1213	1250	249383001	surcos transversales en dorso lingual	NARROW
es-S1698-69462006000100017-1	105	113	261985008	T2 N0 M0	NARROW
es-S1698-69462006000100014-1	1507	1514	261985008	T2N2bM0	NARROW
es-S1137-66272009000500015-1	557	566	261985008	T3-N2b-M0	NARROW
es-S1698-44472005000400012-1	589	596	27167007	T4N2CMx	EXACT
es-S1130-05582010000200006-1	529	593	76069003	tabla ósea externa abombada a nivel de la zona del segundo molar	NARROW
es-S1130-05582009000500007-1	3007	3038	76069003	tabla vestibular muy disminuida	NARROW
es-S1134-80462008000500004-2	830	876	408568004+416318006	TAC de cráneo y RMN de cráneo sin alteraciones	COMPOSITE
es-S1137-66272015000300013-1	1212	1252	169038004+169064005	TAC toraco-abdomino-pélvica fue negativa	COMPOSITE
es-S1137-66272009000100014-1	1730	1773	274765004	tacto rectal negativo para sangre y melenas	NARROW
S0004-06142006000600014-1	302	377	274765004+827038004	tacto rectal, los genitales externos y las regiones inguinales son normales	COMPOSITE
es-S1135-76062014000300006-1	741	760	271823003	taquipnea en reposo	NARROW
S0004-06142005000500011-1	1735	1757	169064005	TC abdominal es normal	NARROW
es-S1137-66272006000500011-1	1498	1580	93161000	tejido graso localizado fundamentalmente a nivel subcutáneo en la región occipital	EXACT
es-S1130-14732006000400007-1	3324	3398	103625009	tejido inflamatorio de tipo mixto con afectación de hueso y partes blandas	NARROW
es-S1137-66272009000100014-1	1114	1146	26079004	temblor al levantarse de la cama	NARROW
es-S1130-63432016000600013-1	325	383	427451007	temblor con componente mioclónico en extremidades y tronco	EXACT
es-S1139-76322009000700014-2	68	86	26079004	temblor de piernas	NARROW
es-S1137-66272009000100010-1	1010	1052	30721006	temblor intencional intenso y generalizado	EXACT
es-S1130-63432014000200011-1	3324	3333	26079004	temblores	EXACT
es-S1579-699X2004000400002-1	1115	1124	26079004	temblores	EXACT
S0004-06142005001000011-1	1234	1256	26079004	temblores en las manos	NARROW
S0004-06142005001000011-1	1463	1481	26079004	temblores en manos	NARROW
es-S1137-66272006000300009-1	1086	1137	250133000	tendones rotuliano y cuadricipital estaban indemnes	NARROW
es-S1135-76062009000400004-1	2384	2409	60280003	tensión ocular fue normal	EXACT
es-S1579-699X2004000400002-1	2266	2293	53489000+55539008	tensión psíquica y somática	COMPOSITE
es-S1130-05582010000200006-1	711	731	234948008	Tercer molar ausente	NARROW
es-S1130-05582017000200117-1	1059	1176	95320005	tercio lateral de la piel, bermellón y comisura del hemilabio inferior izquierdo rodeada de un halo blanco y violáceo	NARROW
es-S1139-76322009000700014-1	1645	1701	269833008	test de aglutinación (mononucleosis infecciosa) positivo	EXACT
es-S1699-695X2014000200007-1	675	728	168379004	test de aliento negativo para infección por H. pylori	EXACT
es-S1130-05582015000100008-1	2097	2123	250425007	test de embarazo: negativo	EXACT
es-S1137-66272009000100013-1	1270	1318	69051000119104	test de provocación de isquemia resultó negativo	EXACT
es-S1130-63432013000300012-1	1611	1651	167667006	test de sangre oculta en heces negativos	EXACT
es-S1139-76322009000400007-1	1643	1665	250425007	test embarazo negativo	EXACT
S0004-06142005000700014-1	1343	1396	276412008	teste derecho aumentado de tamaño, no adherido a piel	EXACT
S0004-06142005000900015-1	948	974	300493001+300503008	teste y epidídimo normales	COMPOSITE
S0004-06142005000900015-1	261	306	300483008+302031001	testes eran de tamaño y consistencia normales	COMPOSITE
S0004-06142006000600015-1	460	501	249236000	Testes móviles en ambas bolsas escrotales	NARROW
es-S1699-695X2016000200013-1	1416	1453	276412008	Testículo derecho aumentado de tamaño	EXACT
S0004-06142006000500002-4	897	931	300493001	Testículo derecho sin alteraciones	EXACT
es-S1699-695X2016000200013-1	544	573	300493001	testículo izquierdo es normal	EXACT
S0004-06142006000500002-4	759	790	300482003	testículo izquierdo heterogéneo	NARROW
S0004-06142007000500014-1	248	291	300493001	testículo izquierdo no muestra alteraciones	EXACT
S0004-06142006000200011-1	697	742	87860000	testículo izquierdo se aprecia una tumoración	EXACT
S0004-06142006000700008-1	963	1008	300493001	Testículo izquierdo sin hallazgos patológicos	EXACT
S0004-06142006000500002-4	1130	1182	87860000	testículo ocupado en su totalidad por una tumoración	EXACT
S0004-06142006000200011-1	973	1017	249236000	testículos muestran una ecoestructura normal	NARROW
es-S1137-66272009000300015-1	2419	2499	274523007	tibial anterior (TA) izquierdo no se registro actividad espontánea ni voluntaria	NARROW
S0004-06142006000900009-1	916	991	413432001	tiempo parcial de tromboplastina activada (TTPA) persistentemente alargados	NARROW
es-S1130-14732005000500006-1	708	795	165570002+413432001	tiempos de protrombina (TP) y de tromboplastina parcial activada (TTPA) fueron normales	COMPOSITE
es-S1139-76322010000600010-1	1773	1800	80454006	tinción de PAS fue negativa	EXACT
es-S1887-85712015000100005-1	1499	1551	167996009	tinción de Ziehl Neelsen del esputo resultó negativa	NARROW
es-S1888-75462017000100042-1	266	281	20995005	Tinnel positivo	EXACT
es-S1139-76322013000500010-1	228	263	417597005	tira reactiva de orina fue negativa	NARROW
es-S1139-76322009000200009-1	772	802	248567008	tiraje subcostal e intercostal	EXACT
es-S1889-836X2015000200005-1	602	659	299446004+301423002+284521000	tobillos y pies, con dolor a la presión y fóvea bilateral	COMPOSITE
es-S1130-63432013000300012-1	2228	2262	164778004	tomografía angiográficas negativas	NARROW
es-S1699-695X2014000300006-1	827	849	123824001	tonos lentos, apagados	NARROW
es-S1137-66272009000100013-1	645	679	249674001	tórax discretamente hiperinsuflado	EXACT
es-S1137-66272014000100021-1	444	483	161933007+62548007	tos de predominio vespertino y nocturno	COMPOSITE
es-S1699-695X2015000100011-1	1460	1493	171250001	tóxicos en orina fueron negativos	EXACT
es-S1137-66272009000100010-1	1323	1360	171250001	tóxicos en orina resultaron negativos	EXACT
es-S1137-66272009000500017-1	816	871	442184000	tóxicos en orina, que resultaron positivos para cocaína	NARROW
S0004-06142007000100012-1	497	520	165836006	Toxoplasmosis no inmune	EXACT
es-S1130-05582015000100008-1	2226	2270	428915008	toxoplasmosis: IgM: negativa e IgG: positiva	NARROW
es-S1130-14732005000500006-1	1369	1392	165570002+413432001	TP y TTPA eran normales	COMPOSITE
es-S1137-66272013000200022-1	1054	1076	166642001	Transaminasas normales	EXACT
es-S1139-76322009000700015-1	1693	1706	166643006	transaminitis	EXACT
es-S1137-66272006000500012-1	1616	1636	409673008	transaminitis de ALT	EXACT
es-S1139-76322013000100009-1	753	794	73511000119101+124224004	transferrina y ceruloplasmina disminuidas	COMPOSITE
